Date and Time,Wind Speed (m/s),Wind Dir (Deg),Total Precipitation (mm),WQ Temp (°C),pH,Turbidity (NTU),TDS (g/L),Chl(ug/l),TSS (mg/L),BGA (mg/L),Dissolved Oxygen (mg/L),Sal (psu),Rel.Hum (%),Air Temp (°C)
18-11-2019 02:00,5.2,37,0,29.2,8.09,0.04,0,15.27,0,68.84,4.05,25.15,88,28.2
18-11-2019 02:10,4.8,42,0,29.16,8.07,-0.05,0,18.33,0,41.89,3.83,25.14,87,28.1
18-11-2019 02:20,4.3,46,0,29.14,8.05,-0.08,0,14.39,0,44.08,3.63,25.14,85,28.2
18-11-2019 02:30,4.4,46,0,29.14,8.06,-0.09,0,17.94,0,41.81,3.73,25.14,85,28.1
18-11-2019 02:40,4.2,44,0,29.15,8.07,-0.21,0,19.99,0,54.65,3.79,25.14,87,28.2
18-11-2019 02:50,4.4,41,0,29.14,8.06,0.19,0,17.33,0,44.79,3.64,25.14,88,28.2
18-11-2019 03:00,4.2,46,0,29.16,8.07,-0.02,0,17,0,36.42,3.89,25.14,88,28.2
18-11-2019 03:10,4.9,42,0,29.16,8.09,-0.05,0,24,0,52.33,4.09,25.14,88,28.3
18-11-2019 03:20,4.5,45,0,29.16,8.08,-0.07,0,16.5,0,38.79,3.94,25.14,87,28.2
18-11-2019 03:30,4,48,0,29.16,8.08,0.45,0,26.26,0,46.41,4.01,25.14,87,28.2
18-11-2019 03:40,4.2,46,0,29.16,8.09,-0.17,0,21.4,0,49.7,4.13,25.14,87,28.1
18-11-2019 03:50,3.7,49,0,29.16,8.07,0.12,0,25.16,0,56.11,3.8,25.16,87,28.1
18-11-2019 04:00,3.5,49,0,29.14,8.1,0.14,0,24.07,0,50.59,4.24,25.14,88,28.2
18-11-2019 04:10,3.7,38,0,29.15,8.1,-0.07,0,25.19,0,49.74,4.31,25.14,88,28.2
18-11-2019 04:20,3.6,33,0,29.14,8.12,-0.35,0,23.63,0,44.41,4.53,25.14,88,28.1
18-11-2019 04:30,3.6,37,0,29.14,8.13,-0.41,0,26.87,0,74.58,4.71,25.13,88,28.2
18-11-2019 04:40,2.9,33,0,29.14,8.12,-0.25,0,18.71,0,46.76,4.53,25.14,88,27.9
18-11-2019 04:50,2,356,0,29.16,8.13,-0.36,0,20.05,0,54.03,4.71,25.14,90,27.5
18-11-2019 05:00,2.1,334,0,29.15,8.13,-0.36,0,24.44,0,66.43,4.62,25.14,91,27.1
18-11-2019 05:10,2.2,337,0,29.13,8.14,-0.14,0,24.28,0,59.06,4.78,25.15,91,27
18-11-2019 05:20,2.2,341,0,29.14,8.14,-0.4,0,15.68,0,40.82,4.75,25.15,92,26.9
18-11-2019 05:30,2.3,345,0,29.15,8.12,-0.25,0,16.51,0,32.05,4.57,25.15,93,26.7
18-11-2019 05:40,2.3,341,0,29.12,8.13,-0.4,0,20.14,0,54.57,4.69,25.14,93,26.6
18-11-2019 05:50,2.4,334,0,29.14,8.09,-0.07,0,28.6,0,60.28,4.14,25.16,94,26.6
18-11-2019 06:00,2.3,337,0,29.11,8.12,-0.31,0,22.5,0,58.7,4.47,25.15,94,26.5
18-11-2019 06:10,2.1,337,0,29.08,8.14,-0.43,0,24.71,0,56.52,4.85,25.14,94,26.6
18-11-2019 06:20,1.6,326,0,29.1,8.14,-0.47,0,30.48,0,46.66,4.93,25.14,94,26.6
18-11-2019 06:30,2.5,317,0,29.11,8.14,-0.51,0,28.42,0,53.53,4.92,25.13,94,26.6
18-11-2019 06:40,1.9,326,0,29.12,8.13,-0.38,0,18.38,0,49.17,4.77,25.14,93,26.9
18-11-2019 06:50,1.9,331,0,29.11,8.14,-0.34,0,14.08,0,36.83,4.81,25.14,93,26.9
18-11-2019 07:00,2.1,324,0,29.11,8.14,-0.42,0,20.91,0,38.2,4.85,25.15,94,26.8
18-11-2019 07:10,2.8,340,0,29.11,8.14,-0.56,0,18.52,0,30.85,4.97,25.16,93,26.8
18-11-2019 07:20,2.9,334,0,29.12,8.16,-0.44,0,17.35,0,33.79,5.01,25.16,93,26.9
18-11-2019 07:30,2.7,338,0,29.13,8.14,-0.5,0,25.72,0,52.27,4.85,25.16,92,27
18-11-2019 07:40,2.6,341,0,29.11,8.16,-0.42,0,15.05,0,34.75,5.06,25.16,92,27.2
18-11-2019 07:50,2.7,341,0,29.15,8.17,-0.4,0,15.18,0,25.54,5.16,25.16,91,27.2
18-11-2019 08:00,2.9,337,0,29.14,8.17,-0.53,0,14.47,0,45.68,5.21,25.16,91,27
18-11-2019 08:10,2.7,336,0,29.15,8.16,-0.15,0,17.78,0,45.48,5.21,25.16,91,27.4
18-11-2019 08:20,2.3,337,0,29.18,8.15,-0.43,0,13.77,0,44.56,5.11,25.15,91,27.6
18-11-2019 08:30,2.3,340,0,29.18,8.16,-0.47,0,17.66,0,34.86,5.16,25.15,90,27.6
18-11-2019 08:40,2.6,351,0,29.17,8.17,-0.18,0,18.24,0,39.12,5.32,25.15,90,27.7
18-11-2019 08:50,2.5,341,0,29.22,8.15,-0.3,0,16.6,0,37.58,5.16,25.15,90,28.2
18-11-2019 09:00,3.9,22,0,29.25,8.16,-0.35,0,16.12,0,32.95,5.22,25.15,86,28.5
18-11-2019 09:10,4.8,35,0,29.25,8.16,-0.48,0,16.7,0,37.69,5.28,25.15,85,28.6
18-11-2019 09:20,4.8,39,0,29.26,8.17,-0.39,0,19.87,0,38.17,5.3,25.15,85,28.6
18-11-2019 09:30,4.9,40,0,29.27,8.17,-0.34,0,16.85,0,43.87,5.29,25.15,86,28.6
18-11-2019 09:40,5,42,0,29.3,8.17,-0.4,0,14.99,0,29.03,5.39,25.15,83,28.7
18-11-2019 09:50,4.6,41,0,29.33,8.17,-0.09,0,15.48,0,35.36,5.52,25.16,84,28.7
18-11-2019 10:00,4.8,36,0,29.35,8.17,-0.45,0,14.22,0,28.98,5.61,25.16,82,28.7
18-11-2019 10:10,4.4,39,0,29.37,8.18,-0.07,0,14.73,0,41.62,5.67,25.17,83,28.8
18-11-2019 10:20,4.8,43,0,29.39,8.18,-0.4,0,12.18,0,26.7,5.71,25.17,84,28.9
18-11-2019 10:30,4.6,41,0,29.38,8.17,-0.28,0,19.8,0,47.44,5.64,25.17,84,28.7
18-11-2019 10:40,4.5,45,0,29.4,8.17,-0.43,0,15.55,0,44.01,5.68,25.17,83,28.8
18-11-2019 10:50,4.2,49,0,29.44,8.16,-0.49,0,11.31,0,31.65,5.52,25.18,85,28.7
18-11-2019 11:00,3.8,56,0,29.47,8.16,-0.48,0,11.73,0,29.48,5.5,25.18,83,28.8
18-11-2019 11:10,3.7,58,0,29.53,8.17,-0.39,0,11.01,0,26.64,5.64,25.18,84,28.9
18-11-2019 11:20,3.4,54,0,29.53,8.2,-0.05,0,12.77,0,30.27,6,25.18,84,28.9
18-11-2019 11:30,3.5,49,0,29.58,8.21,-0.46,0,14.05,0,29.18,6.09,25.19,84,28.8
18-11-2019 11:40,3.6,53,0,29.61,8.22,-0.3,0,15.81,0,26.74,6.3,25.19,82,29.1
18-11-2019 11:50,3.7,48,0,29.61,8.24,0.85,0,17.6,0,41.67,6.51,25.19,82,28.9
18-11-2019 12:00,3.6,48,0,29.65,8.24,-0.17,0,14.75,0,36.05,6.52,25.2,85,28.9
18-11-2019 12:10,4,43,0,29.74,8.25,-0.45,0,15.45,0,32.85,6.62,25.2,84,28.9
18-11-2019 12:20,3.9,41,0,29.78,8.23,-0.27,0,16.11,0,34.86,6.33,25.2,82,28.9
18-11-2019 12:30,3.9,46,0,29.83,8.23,-0.34,0,14.27,0,28.91,6.51,25.2,82,28.9
18-11-2019 12:40,4.1,45,0,29.84,8.23,-0.29,0,12.04,0,25.43,6.5,25.2,82,28.9
18-11-2019 12:50,3.9,48,0,29.8,8.18,-0.32,0,11.78,0,24.24,5.96,25.19,83,28.9
18-11-2019 13:00,4.1,45,0,29.85,8.21,-0.46,0,13.19,0,30.58,6.41,25.19,84,28.9
18-11-2019 13:10,4,52,0,29.88,8.23,-0.31,0,15.6,0,47.51,6.77,25.19,83,28.9
18-11-2019 13:20,3.8,53,0,29.9,8.25,-0.18,0,16.41,0,34.94,7.02,25.18,84,28.9
18-11-2019 13:30,4.5,44,0,29.92,8.26,-0.07,0,20.21,0,45.8,7.16,25.18,84,28.8
18-11-2019 13:40,4.4,49,0,29.84,8.26,-0.14,0,22.56,0,43.59,7.16,25.19,84,28.8
18-11-2019 13:50,4.2,49,0,29.92,8.27,-0.15,0,17.61,0,44.22,7.32,25.18,83,28.9
18-11-2019 14:00,4.5,52,0,29.92,8.29,0.19,0,18.16,0,43.85,7.54,25.18,82,28.9
18-11-2019 14:10,4.2,52,0,29.93,8.28,0,0,20.38,0,50.95,7.61,25.18,83,28.9
18-11-2019 14:20,4,52,0,29.92,8.28,-0.17,0,19.89,0,50.92,7.52,25.17,83,28.9
18-11-2019 14:30,4,51,0,29.9,8.28,-0.17,0,23.27,0,52.83,7.53,25.17,83,28.9
18-11-2019 14:40,4.2,52,0,29.94,8.28,0.16,0,18.1,0,39.51,7.6,25.17,83,29
18-11-2019 14:50,4.2,53,0,29.88,8.29,0.04,0,22.81,0,48.83,7.79,25.17,83,28.9
18-11-2019 15:00,4.3,50,0,29.85,8.31,-0.17,0,24.11,0,63.33,8.01,25.17,84,28.9
18-11-2019 15:10,4,54,0,29.88,8.3,0.05,0,25.42,0,49.37,7.77,25.17,85,28.9
18-11-2019 15:20,4.2,47,0,29.86,8.31,-0.13,0,33.52,0,71.07,7.97,25.18,85,28.8
18-11-2019 15:30,4.2,48,0,29.83,8.32,-0.06,0,25.93,0,54.89,7.88,25.18,85,28.9
18-11-2019 15:40,4.4,46,0,29.83,8.34,-0.09,0,36.71,0,84.93,8.26,25.18,83,28.9
18-11-2019 15:50,4.7,46,0,29.8,8.34,-0.21,0,30.64,0,78.43,8.48,25.18,84,28.9
18-11-2019 16:00,4.7,39,0,29.82,8.33,0,0,37.46,0,78.44,8.09,25.17,85,28.8
18-11-2019 16:10,4.7,33,0,29.86,8.33,0.09,0,36.79,0,93.94,8.12,25.17,87,28.7
18-11-2019 16:20,4.5,36,0,29.95,8.34,0.54,0,27.37,0,59.69,8.09,25.16,85,28.9
18-11-2019 16:30,4.6,41,0,29.97,8.34,0.09,0,28.4,0,63.73,8.35,25.16,83,28.8
18-11-2019 16:40,4.3,42,0,29.99,8.35,-0.04,0,32.62,0,80.09,8.48,25.16,84,28.9
18-11-2019 16:50,4.2,43,0,29.96,8.34,-0.02,0,27.45,0,73.72,8.29,25.16,82,28.9
18-11-2019 17:00,4.4,42,0,29.9,8.32,-0.13,0,27.91,0,64.43,7.99,25.16,83,28.9
18-11-2019 17:10,4.7,44,0,29.91,8.33,0.05,0,28.46,0,61.5,7.98,25.16,83,28.8
18-11-2019 17:20,4.9,46,0,29.89,8.33,0.14,0,33.9,0,64.43,7.9,25.16,83,28.7
18-11-2019 17:30,4.7,43,0,29.85,8.3,0.2,0,35.06,0,87.32,7.79,25.16,85,28.7
18-11-2019 17:40,4.2,48,0,29.83,8.29,0.04,0,31.97,0,89.6,7.37,25.16,84,28.6
18-11-2019 17:50,4.5,46,0,29.83,8.27,0.09,0,41.05,0,95.52,7.31,25.17,84,28.6
18-11-2019 18:00,4.1,46,0,29.78,8.25,2.01,0,53.25,0,116.37,6.85,25.17,83,28.6
18-11-2019 18:10,4.4,43,0,29.77,8.25,0.12,0,39.18,0,105.67,6.77,25.17,83,28.6
18-11-2019 18:20,4.2,51,0,29.74,8.23,-0.11,0,34.86,0,98.46,6.7,25.17,84,28.6
18-11-2019 18:30,3.9,49,0,29.77,8.25,-0.15,0,27.97,0,73.88,6.82,25.17,84,28.6
18-11-2019 18:40,3.9,55,0,29.77,8.27,0,0,36.9,0,90.08,6.79,25.17,85,28.6
18-11-2019 18:50,3.7,56,0,29.78,8.27,-0.08,0,46.03,0,119.6,6.72,25.18,84,28.5
18-11-2019 19:00,3.8,55,0,29.78,8.26,0.26,0,35.72,0,68.38,6.64,25.18,86,28.6
18-11-2019 19:10,4.1,46,0,29.78,8.27,0.34,0,41.66,0,79.51,6.85,25.18,85,28.6
18-11-2019 19:20,3.7,58,0,29.79,8.28,0.03,0,25.84,0,59.27,7.05,25.18,84,28.6
18-11-2019 19:30,3.6,56,0,29.81,8.3,-0.05,0,33.73,0,80.31,7.21,25.18,85,28.6
18-11-2019 19:40,3.5,64,0,29.79,8.29,0.17,0,23.9,0,52.03,7.03,25.18,84,28.6
18-11-2019 19:50,3.9,60,0,29.79,8.29,-0.02,0,27.04,0,81.83,7.09,25.18,85,28.7
18-11-2019 20:00,4.3,65,0,29.78,8.29,-0.11,0,31.07,0,73.09,7.06,25.18,84,28.6
18-11-2019 20:10,4.2,56,0,29.76,8.28,0.71,0,41.39,0,108.39,6.92,25.18,84,28.6
18-11-2019 20:20,4.5,51,0,29.73,8.27,0.3,0,32.08,0,84.27,7.18,25.18,83,28.6
18-11-2019 20:30,4.3,50,0,29.73,8.26,-0.06,0,25.58,0,63.74,7.08,25.19,83,28.6
18-11-2019 20:40,4.1,52,0,29.62,8.24,-0.01,0,27.1,0,65.52,6.68,25.2,83,28.6
18-11-2019 20:50,3.7,49,0,29.71,8.25,-0.09,0,46.02,0,91.36,7.01,25.19,82,28.6
18-11-2019 21:00,3.6,51,0,29.69,8.24,-0.01,0,26.62,0,51.33,6.83,25.19,84,28.6
18-11-2019 21:10,3.4,53,0,29.71,8.24,-0.12,0,38.45,0,56.86,6.89,25.19,85,28.6
18-11-2019 21:20,3.2,58,0,29.7,8.23,-0.12,0,34.01,0,66.27,6.48,25.19,84,28.6
18-11-2019 21:30,3.1,57,0,29.69,8.24,-0.2,0,30.61,0,57.63,6.72,25.19,84,28.5
18-11-2019 21:40,3.2,49,0,29.69,8.26,-0.03,0,32.13,0,89.42,6.88,25.19,83,28.5
18-11-2019 21:50,3.1,55,0,29.68,8.27,-0.05,0,27.13,0,66.02,6.99,25.19,84,28.5
18-11-2019 22:00,3.3,50,0,29.69,8.28,0.04,0,38.85,0,102.28,6.84,25.19,85,28.5
18-11-2019 22:10,3.2,55,0,29.67,8.28,0,0,33.82,0,84.83,6.81,25.19,85,28.4
18-11-2019 22:20,3.1,56,0,29.66,8.28,-0.27,0,32.74,0,82.38,6.85,25.19,86,28.4
18-11-2019 22:30,3.1,58,0,29.65,8.27,-0.31,0,26.54,0,78.23,6.9,25.19,86,28.4
18-11-2019 22:40,3.5,51,0,29.66,8.27,-0.14,0,39.26,0,57.85,6.76,25.19,86,28.5
18-11-2019 22:50,3.1,54,0,29.65,8.26,-0.06,0,28.36,0,62.1,6.73,25.19,85,28.4
18-11-2019 23:00,3,54,0,29.65,8.25,-0.11,0,23.94,0,56.28,6.7,25.19,87,28.4
18-11-2019 23:10,2.9,60,0,29.64,8.24,0.24,0,23.6,0,60.27,6.46,25.19,87,28.4
18-11-2019 23:20,3.1,51,0,29.65,8.25,-0.09,0,26.05,0,48.83,6.46,25.19,86,28.5
18-11-2019 23:30,3.5,43,0,29.64,8.24,-0.08,0,27.41,0,52.35,6.36,25.19,86,28.5
18-11-2019 23:40,3.5,50,0,29.62,8.24,0.04,0,26.18,0,64.49,6.44,25.19,86,28.4
18-11-2019 23:50,3.4,62,0,29.62,8.24,-0.09,0,21.14,0,42.64,6.44,25.19,84,28.5
19-11-2019 00:00,3.6,56,0,29.6,8.24,0.14,0,20.34,0,49.32,6.49,25.19,85,28.4
19-11-2019 00:10,3.5,66,0,29.59,8.23,-0.29,0,23.68,0,54.81,6.41,25.19,84,28.4
19-11-2019 00:20,3.4,63,0,29.58,8.24,-0.05,0,24.09,0,62.93,6.34,25.2,84,28.3
19-11-2019 00:30,3.4,57,0,29.57,8.22,-0.07,0,26.34,0,72.86,6.13,25.2,84,28.4
19-11-2019 00:40,3,57,0,29.56,8.21,-0.04,0,30.27,0,46.23,6.01,25.2,84,28.3
19-11-2019 00:50,3,57,0,29.53,8.21,-0.02,0,32.26,0,84.42,6.1,25.2,83,28.2
19-11-2019 01:00,3,61,0,29.53,8.21,-0.24,0,25.19,0,47.94,6.07,25.2,82,28.3
19-11-2019 01:10,2.6,64,0,29.51,8.2,-0.22,0,35.75,0,78.26,5.9,25.2,84,28.3
19-11-2019 01:20,2.7,66,0,29.49,8.19,0.06,0,23.24,0,54.88,5.97,25.2,83,28.3
19-11-2019 01:30,2.6,58,0,29.48,8.2,-0.22,0,22.66,0,43.65,5.93,25.2,84,28.2
19-11-2019 01:40,2.7,51,0,29.47,8.19,-0.08,0,20.57,0,71.29,5.91,25.21,85,28.2
19-11-2019 01:50,2.5,55,0,29.46,8.18,-0.22,0,41.58,0,227.62,5.78,25.21,84,28.2
19-11-2019 02:00,2.5,56,0,29.45,8.19,-0.31,0,25.38,0,59.07,5.75,25.21,84,28.1
19-11-2019 02:10,2.5,62,0,29.45,8.18,-0.26,0,23.24,0,51.66,5.67,25.21,85,28.1
19-11-2019 02:20,2.3,58,0,29.42,8.18,1.19,0,21.02,0,59.48,5.88,25.21,85,28.1
19-11-2019 02:30,2.2,65,0,29.42,8.13,-0.16,0,22.84,0,49.94,5.76,25.21,85,28.1
19-11-2019 02:40,2.3,69,0,29.41,8.16,-0.4,0,23.64,0,48.84,5.64,25.22,84,28.1
19-11-2019 02:50,2.1,77,0,29.41,8.17,0.22,0,30.51,0,58.67,5.72,25.22,85,28.1
19-11-2019 03:00,2.2,86,0,29.39,8.16,-0.04,0,26.8,0,74.72,5.58,25.22,85,28.1
19-11-2019 03:10,2.1,70,0,29.38,8.17,-0.39,0,41.98,0,57.99,5.7,25.22,85,28.1
19-11-2019 03:20,1.8,69,0,29.38,8.18,-0.48,0,30.4,0,57.51,5.81,25.23,85,28.1
19-11-2019 03:30,1.3,78,0,29.4,8.18,-0.46,0,29.05,0,69.03,5.86,25.23,85,28
19-11-2019 03:40,1.4,63,0,29.39,8.17,-0.58,0,22.6,0,41.08,5.7,25.23,85,28
19-11-2019 03:50,1.8,63,0,29.41,8.17,-0.55,0,17.12,0,42.07,5.67,25.23,86,28.1
19-11-2019 04:00,1.6,66,0,29.43,8.17,-0.23,0,22.45,0,67.7,5.73,25.24,85,28
19-11-2019 04:10,2,62,0,29.42,8.16,-0.38,0,18.86,0,46.67,5.71,25.24,85,28.1
19-11-2019 04:20,1.9,63,0,29.39,8.17,-0.61,0,29.22,0,53.22,5.72,25.24,84,28.1
19-11-2019 04:30,1.6,57,0,29.38,8.17,-0.48,0,22.23,0,37.54,5.73,25.24,85,28.1
19-11-2019 04:40,1.7,62,0,29.39,8.16,-0.64,0,18.12,0,39.46,5.76,25.24,85,28
19-11-2019 04:50,1.7,60,0,29.39,8.17,-0.69,0,26.11,0,45.35,5.69,25.24,86,28
19-11-2019 05:00,1.9,48,0,29.39,8.18,-0.65,0,19.45,0,38.95,5.72,25.25,85,28
19-11-2019 05:10,1.3,301,0,29.38,8.18,-0.66,0,16.18,0,26.65,5.72,25.25,89,27.3
19-11-2019 05:20,0.9,322,0,29.39,8.18,-0.5,0,20.18,0,41.12,5.76,25.26,89,27.2
19-11-2019 05:30,1.3,301,0,29.4,8.17,-0.28,0,17,0,39.92,5.68,25.26,90,27.3
19-11-2019 05:40,1.7,287,0,29.39,8.17,-0.35,0,16.1,0,36.21,5.58,25.26,91,27.1
19-11-2019 05:50,1.8,264,0,29.41,8.16,-0.1,0,14.27,0,34.04,5.5,25.26,92,26.9
19-11-2019 06:00,2.2,280,0,29.39,8.16,-0.39,0,16.35,0,37.84,5.53,25.27,93,26.7
19-11-2019 06:10,2.3,286,0,29.37,8.16,-0.55,0,22.9,0,43.37,5.42,25.27,92,26.8
19-11-2019 06:20,2.2,285,0,29.37,8.16,-0.5,0,21.8,0,49.79,5.34,25.27,93,26.8
19-11-2019 06:30,2.1,281,0,29.36,8.15,-0.54,0,17.55,0,30.5,5.31,25.27,93,26.7
19-11-2019 06:40,2.5,281,0,29.35,8.15,-0.43,0,18.74,0,41.88,5.31,25.27,93,26.7
19-11-2019 06:50,2.6,276,0,29.36,8.14,-0.52,0,26.31,0,32.55,5.17,25.27,93,26.6
19-11-2019 07:00,2.3,278,0,29.33,8.15,-0.52,0,16.67,0,28.04,5.23,25.27,92,27
19-11-2019 07:10,2.2,292,0,29.34,8.15,-0.37,0,10.71,0,26.61,5.3,25.28,91,27.1
19-11-2019 07:20,2.5,297,0,29.34,8.15,-0.63,0,10.95,0,25.75,5.49,25.27,91,27.2
19-11-2019 07:30,2,301,0,29.35,8.16,-0.65,0,13.14,0,31.52,5.55,25.26,89,27.5
19-11-2019 07:40,2.3,292,0,29.37,8.17,-0.53,0,12.24,0,30.34,5.61,25.26,89,27.5
19-11-2019 07:50,2.8,285,0,29.39,8.15,-0.49,0,11.63,0,27.36,5.56,25.26,89,27.7
19-11-2019 08:00,2.1,275,0,29.41,8.15,-0.63,0,10.66,0,32.09,5.5,25.26,88,27.9
19-11-2019 08:10,1.3,305,0,29.43,8.15,-0.63,0,11.56,0,21.08,5.56,25.25,86,28.3
19-11-2019 08:20,0.9,312,0,29.47,8.14,-0.32,0,9.32,0,20.37,5.53,25.26,84,28.8
19-11-2019 08:30,0.6,32,0,29.52,8.13,-0.51,0,8.83,0,23.2,5.23,25.26,81,29.7
19-11-2019 08:40,0.7,43,0,29.55,8.14,-0.62,0,9.88,0,23.02,5.44,25.26,80,29.3
19-11-2019 08:50,1.2,66,0,29.62,8.15,-0.48,0,13.05,0,21.27,5.56,25.26,80,29.1
19-11-2019 09:00,1,49,0,29.65,8.16,-0.68,0,9.95,0,22.64,5.6,25.26,81,29.2
19-11-2019 09:10,1.3,47,0,29.73,8.17,-0.6,0,10.29,0,21.09,5.88,25.26,79,29
19-11-2019 09:20,1.9,63,0,29.79,8.18,-0.71,0,9.92,0,18.72,6,25.26,80,29
19-11-2019 09:30,1.9,67,0,29.8,8.19,-0.59,0,7.99,0,17.39,5.98,25.27,79,29.1
19-11-2019 09:40,2.1,69,0,29.89,8.2,-0.52,0,11.28,0,18.94,6.05,25.27,80,29.2
19-11-2019 09:50,2.4,74,0,29.88,8.21,-0.59,0,11.78,0,19.39,6.23,25.26,79,29.1
19-11-2019 10:00,2.4,84,0,30.02,8.21,-0.61,0,7.68,0,15.27,6.39,25.27,79,29.2
19-11-2019 10:10,2.1,76,0,29.98,8.22,-0.5,0,8.4,0,22.25,6.5,25.26,79,29.2
19-11-2019 10:20,1.9,76,0,30.06,8.23,-0.25,0,9.77,0,18.63,6.67,25.26,79,29.3
19-11-2019 10:30,2.2,79,0,29.9,8.24,-0.55,0,9.85,0,22.25,6.91,25.25,79,29.2
19-11-2019 10:40,2.4,82,0,29.83,8.25,-0.48,0,11.67,0,27.76,6.83,25.26,79,29.2
19-11-2019 10:50,2.5,82,0,30.07,8.25,-0.32,0,10.87,0,19.76,7.09,25.28,81,29.2
19-11-2019 11:00,2.3,81,0,30.16,8.25,-0.07,0,8.76,0,23.34,7.28,25.27,79,29.3
19-11-2019 11:10,2.4,80,0,30.19,8.27,-0.6,0,9.21,0,19.39,7.29,25.27,79,29.3
19-11-2019 11:20,2.5,76,0,30.06,8.28,-0.62,0,10.07,0,25.49,7.43,25.26,80,29.2
19-11-2019 11:30,2.8,82,0,30.02,8.29,-0.56,0,8.1,0,22.39,7.5,25.27,80,29.4
19-11-2019 11:40,3,76,0,30.31,8.29,-0.52,0,15.68,0,19.21,7.55,25.28,80,29.1
19-11-2019 11:50,3.2,66,0,30.31,8.29,-0.46,0,10.65,0,21.47,7.67,25.28,81,29.2
19-11-2019 12:00,3,62,0,30.31,8.3,-0.42,0,10.86,0,21.46,7.82,25.27,81,29
19-11-2019 12:10,2.7,60,0,30.25,8.31,2.43,0,11.83,0,24.67,7.87,25.27,82,29
19-11-2019 12:20,3,47,0,30.43,8.32,-0.31,0,10.74,0,18.99,8.07,25.28,80,29.2
19-11-2019 12:30,3.1,51,0,30.36,8.33,-0.19,0,13.04,0,29.5,8.35,25.27,80,29.1
19-11-2019 12:40,3.3,51,0,30.35,8.34,-0.57,0,11.15,0,20.34,8.39,25.28,80,29.2
19-11-2019 12:50,3.3,52,0,30.37,8.34,-0.36,0,10.94,0,28.93,8.59,25.27,81,29.3
19-11-2019 13:00,3.1,65,0,30.37,8.35,-0.35,0,7.31,0,23.25,8.36,25.28,81,29.3
19-11-2019 13:10,2.9,72,0,30.42,8.34,-0.06,0,16.52,0,38.31,8.8,25.26,79,29.4
19-11-2019 13:20,3.7,55,0,30.14,8.29,2.48,0,2.02,0,6.31,8.22,,80,29.1
19-11-2019 13:30,4.8,28,0,30.06,8.04,1.37,0,1.94,0,16.39,7.86,,80,28.9
19-11-2019 13:40,3.8,359,0,30.69,,1.77,0,3.47,0,12.88,8.02,,77,29
19-11-2019 17:40,4.6,12,0,27.03,,2.7,0,1.97,0,18.48,8.04,,88,27.7
19-11-2019 17:50,3.9,18,0,26.75,,3.06,0,2.03,0,16.92,8.1,,86,27.5
19-11-2019 18:00,3.6,13,0,27.21,,2.94,0,2.22,0,19.33,7.98,,88,27.4
19-11-2019 18:10,3.1,359,0,27.05,,3.02,0,2.06,0,16.07,8.02,,89,27.2
19-11-2019 18:20,2.7,1,0,27.15,,2.77,0,2.06,0,17.26,7.98,,90,27
19-11-2019 18:30,2.5,7,0,27.07,,3.4,0,2.06,0,17.39,8,,90,27
19-11-2019 18:40,2.4,6,0,27.09,,2.81,0,1.96,0,16.11,8,,90,27.2
19-11-2019 18:50,2.8,354,0,27.08,,3.23,0,1.76,0,16.9,8,,91,27.1
19-11-2019 19:00,3.1,6,0,27.18,,2.95,0,1.98,0,17.63,7.97,,89,27.1
19-11-2019 19:10,2.9,358,0,29.69,8.09,0.9,0,23.82,0,72.08,5.63,25.3,90,27.2
19-11-2019 19:20,3.3,351,0,29.71,8.12,0.98,0,19.36,0,45.69,5.64,25.3,90,27.2
19-11-2019 19:30,3.7,339,0,29.71,8.14,1.02,0,22.99,0,56.79,5.66,25.29,90,27
19-11-2019 19:40,4,353,0,29.71,8.13,0.93,0,15.8,0,30.93,5.5,25.3,90,27.3
19-11-2019 19:50,3.8,4,0,29.72,8.14,0.92,0,21.47,0,50.29,5.6,25.29,88,27.4
19-11-2019 20:00,3.8,4,0,29.72,8.13,0.96,0,20.21,0,50.28,5.41,25.29,88,27.6
19-11-2019 20:10,4.2,5,0,29.69,8.14,0.8,0,24.14,0,73.26,5.28,25.3,86,27.7
19-11-2019 20:20,4.5,4,0,29.69,8.14,0.71,0,17.54,0,35.7,5.37,25.29,84,27.8
19-11-2019 20:30,4,6,0,29.71,8.15,0.93,0,17.04,0,37.38,5.52,25.29,84,27.8
19-11-2019 20:40,3.9,357,0,29.69,8.15,0.88,0,15.21,0,37.06,5.38,25.29,85,27.8
19-11-2019 20:50,3.3,347,0,29.69,8.15,0.96,0,11.09,0,22.56,5.29,25.29,86,27.6
19-11-2019 21:00,3.2,349,0,29.69,8.15,0.83,0,15.52,0,47.44,5.32,25.29,86,27.6
19-11-2019 21:10,3,338,0,29.69,8.15,0.77,0,18.86,0,43.6,5.5,25.29,85,27.4
19-11-2019 21:20,3.1,335,0,29.69,8.15,0.79,0,10.86,0,23.65,5.35,25.29,86,27.2
19-11-2019 21:30,3.2,332,0,29.69,8.14,0.96,0,12.01,0,30.34,5.2,25.29,88,27.1
19-11-2019 21:40,3.3,340,0,29.67,8.13,1.14,0,13.04,0,25.15,5.06,25.29,88,27
19-11-2019 21:50,3.2,341,0,29.67,8.13,0.84,0,12.98,0,28.35,4.92,25.29,88,27.1
19-11-2019 22:00,3.3,340,0,29.67,8.14,1.05,0,11.83,0,28.23,4.96,25.29,88,27.1
19-11-2019 22:10,3.1,329,0,29.66,8.15,1.52,0,16.96,0,44.01,5.26,25.3,89,26.8
